en,zh_CN,pos,description
How-to,操作说明
entertainment,娱乐
health + fitness,健康与健身
business,商务
education,教育
classics,经典
family,家庭
music,音乐
Features,功能
Microsoft Visual Studio 2013 Update 2,Microsoft Visual Studio 2013 Update 2
Agents for Microsoft Visual Studio 2013 Update 2,Agents for Microsoft Visual Studio 2013 Update 2
Microsoft Visual Studio Express 2013 for Windows with Update 2,Microsoft Visual Studio Express 2013 for Windows Update 2
Microsoft Visual Studio Premium 2013 with Update 2,Microsoft Visual Studio Premium 2013 Update 2
Microsoft Visual Studio Professional 2013 with Update 2,Microsoft Visual Studio Professional 2013 Update 2
Release Management for Microsoft Visual Studio 2013 with Update 2,Microsoft Visual Studio 2013 Release Management Update 2
Remote Tools for Microsoft Visual Studio 2013 Update 2,Visual Studio 2013 远程工具 Update 2
Microsoft Visual Studio Ultimate 2013 with Update 2,Microsoft Visual Studio Ultimate 2013 Update 2
Microsoft Visual Studio Team Foundation Server 2013 with Update 2,Microsoft Visual Studio Team Foundation Server 2013 Update 2
Microsoft Visual Studio Team Foundation Server Express 2013 with Update 2,Microsoft Visual Studio Team Foundation Server Express 2013 Update 2
lifestyle,生活
books + reference,书籍与书评
action + adventure,动作与冒险
card + board,棋牌
educational,益智
government + politics,政策与时政
general budget reservation,常规预算预留
kids + family,育儿与家庭
music + video,音乐与视频
news + weather,新闻与天气
personal finance,个人理财
photo,照片
platformer,平台动作游戏
puzzle + trivia,拼图与趣味
racing + flying,赛车与飞行
role playing,角色扮演
shooter,射击
social,社交
sports,运动
sports + recreation,运动与休闲
strategy + simulation,战略模拟
tools + productivity,实用工具
travel + navigation,旅游与导航
secure element,安全元件
Windows Phone Live App,Windows Phone 动态应用
Live App,动态应用
gyroscope,陀螺仪
company hub,企业中心
App Switcher,应用切换器
quiet hours,免打扰时间
Application Insights,Application Insights
Application Insights Tools for Visual Studio,Application Insights Tools for Visual Studio
interests,兴趣
inner circle,密友圈
remind me,提醒我
places,地点
music searches,音乐搜索
Cortana's Notebook,Cortana 的笔记本
Notebook,笔记本
personal assistant,个人助理
cash-generating unit,现金产出单元
CGU,CGU
shared asset,共用资产
Cortana,Cortana
location reminder,位置提醒
time reminder,时间提醒
person reminder,联系人提醒
accessory app,外部设备应用
Music+videos,音乐 + 视频
Files,文件
Live Lock Screen app,“动态锁屏界面”应用
Windows Phone 8.1 Update,Windows Phone 8.1 更新
side gesture,边缘手势
mix view,混合视图
Apps Corner,应用园地
nav bar,导航栏
lock app,锁屏应用
Attribute flows,属性流
Custom expression,自定义表达式
Joining property,联接属性
Quick Start,快速入门
User Import,用户导入
User Provisioning,用户设置
Automatic Provisioning,自动设置
Test connection,测试连接
Office 365 Business,Office 365 商业版
Office 365 Business Essentials,Office 365 商业协作版
Office 365 Business Premium,Office 365 商业高级版
Visual Studio Online Application Insights,Visual Studio Online Application Insights
Office 365 Education E1 for Students,Office 365 教育版 E1（学生）
Office 365 Education E1 for Faculty,Office 365 教育版 E1（教职员工）
Office 365 Education E3 for Students,Office 365 教育版 E3（学生）
Office 365 Education E3 for Faculty,Office 365 教育版 E3（教职员工）
Office 365 Education E4 for Students,Office 365 教育版 E4（学生）
Office 365 Education E4 for Faculty,Office 365 教育版 E4（教职员工）
NBV,NBV
tile,磁贴
preview build,预览版
Windows Insider,Windows 预览体验成员
Windows Technical Preview,Windows Technical Preview
Windows Technical Preview for Enterprise,Windows Technical Preview for Enterprise
stack,堆叠
stack,堆叠
unstack,取消堆叠
preview update,预览版更新
Office 365 Education E3 for Faculty Trial,Office 365 教育版 E3（教职员工）试用版
Office 365 Education E3 for Students Trial,Office 365 教育版 E3（学生）试用版
Azure Site Recovery,Azure Site Recovery
site recovery,站点恢复
MSN Apps,MSN 应用
Movies,电影
Music,音乐
TV,电视
Video,视频
Autos,汽车
Entertainment,娱乐
Games,游戏
Lifestyle,生活方式
MSN Money,MSN 财经
MSN Food & Drink,MSN 美食
MSN Health & Fitness,MSN 健康
MSN News,MSN 资讯
MSN Travel,MSN 旅游
MSN Weather,MSN 天气
Money,财经
MSN Sports,MSN 体育
Ticket,票据
Status,状态
Action,操作
Queue,队列
View,视图
Business Rule,业务规则
New Ticket Routing Rule,新票据路由规则
Time Sensitive Alert (TSA),时间敏感型通知 (TSA)
Email Template,电子邮件模板
Privacy,隐私
Parent Ticket,父票据
Child Ticket,子票据
Chat Request,聊天请求
Chat Session,聊天会话
Chat Link,聊天链接
Personal Chat Link,个人聊天链接
Chat Queue,聊天队列
Chat Routing Rule,聊天路由规则
Pre-Chat Questions,聊天前问题
Chat Shortcut,聊天缩略语
Customer Service Representative (CSR),客户服务代表 (CSR)
Configuration,配置
Service Desk,服务台
Support Portal,支持门户
Department,部门
Field,字段
Widget,小组件
Account,帐户
Customer,客户
Service Level Agreement (SLA),服务级别协议
Article,文章
Alternate Question,替代问题
Fast Forward,快速转发
Subscription,订阅
Download File,下载文件
Permission,权限
Published,已发布
Archived,已存档
Task,任务
Event,事件
Product,产品
Product Catalog,产品目录
Asset,资产
Standard Report,标准报表
Premium Report,高级报表
Custom Report,自定义报表
Packaged Report,封装报表
Dimension,维度
Measure,度量
Universe,通用
work or school account,工作或学校帐户
work account,工作帐户
Insider Program,会员计划
TS session,TS 会话
Terminal Services session,终端服务会话
Back button,“后退”按钮
Refresh button,“刷新”按钮
Skip button,“跳过”按钮
Compare times,时区比较
Compare,比较
Windows Feedback,Windows 反馈
enhance,增强
New & rising apps,热门新品应用
New & rising games,热门新品游戏
Security tab,“安全性”选项卡
Collections,集锦
Top charts,排行榜
Categories,类别
Account,帐户
My apps,我的应用
My account,我的帐户
OEM picks,OEM 推荐
rating,评分
review,评价
Games,游戏
Shopping,购物
Productivity,高效工作
Security,安全性
EZ Answer,易答
Field Dependency,字段依赖性
Workflow,工作流
Top grossing,热卖
Top grossing apps,热卖应用
Top grossing games,热卖游戏
Top free apps,热门免费应用
Top free games,热门免费游戏
Top paid apps,热门付费应用
Top paid games,热门付费游戏
Best rated apps,最高评分的应用
Best rated games,最高评分的游戏
Social,社交
Entertainment,娱乐
Photo,照片
Music & Video,音乐与视频
Sports,体育
Books & Reference,书籍与书评
News & Weather,新闻与天气
Health & Fitness,健康与健身
Food & Dining,美食
Lifestyle,生活
Travel,旅游
Finance,财经
Tools,工具
Business,商务
Education,教育
Government,政府
12-Month Plan,12 个月计划
90 Day Free Trial,90 天免费试用
6 - Month Plan,6 个月计划
Pay Monthly,按月付费
Pre-Pay,预付
Microsoft Azure Promotional Offer,Microsoft Azure 促销优惠
Backup Storage for Windows Server,Windows Server 的备份存储
Basic Batch,基本批处理
Basic Event Hubs,基本事件中心
Basic Notification Hubs,基本通知中心
BizTalk Server Enterprise,BizTalk Server Enterprise
BizTalk Server Standard,BizTalk Server Standard
Linux Support,Linux 支持
Premium Batch,高级批处理
SNI SSL,SNI SSL
Service Bus Connections (cxns/month),Service Bus 连接(连接次数/月)
Standard Batch,标准批处理
Standard Event Hubs,标准事件中心
Standard Notification Hubs,标准通知中心
SNI based SSL,基于 SNI 的 SSL
Azure for BizSpark Plus,Azure for BizSpark Plus
DNS name,DNS 名称
parent folder,父文件夹
profile path,配置文件路径
performance degradation,性能降低
Microsoft SQL Server Parallel Data Warehouse,Microsoft SQL Server 并行数据仓库
SQL Server PDW,SQL Server PDW
RDVH,RDVH
Enterprise Storage,企业存储
Business Continuity,业务连续性
Enterprise Collaboration,企业合作
Software-Defined Networking,软件定义的网络
Service Set Identifier,服务集标识符
MDI,MDI
OneNote for Android,OneNote for Android
OneNote for iPhone,OneNote for iPhone
Excel for iPad,Excel for iPad
Microsoft Excel for iPad,Microsoft Excel for iPad
system time,系统时间
schema cache,架构缓存
trust object,信任对象
OneNote for iPad,OneNote for iPad
Microsoft OneNote for iPad,Microsoft OneNote for iPad
Microsoft OneNote for Mac,Microsoft OneNote for Mac
PowerPoint for iPad,PowerPoint for iPad
Microsoft PowerPoint for Mac,Microsoft PowerPoint for Mac
Word for iPad,Word for iPad
Microsoft Word for iPad,Microsoft Word for iPad
Microsoft Word for Mac,Microsoft Word for Mac
template part,模板部件
artifact,项目
Azure credit,Azure 信用额度
Azure Portal,Azure 门户
Azure Preview Portal,Azure 预览门户
blade,边栏选项卡
co-admin,共同管理员
gallery,库
gallery item,库项
Startboard,启动板
pin to Startboard,固定到启动板
pricing tier,定价层
spending limit,支出限制
UI template file,UI 模板文件
account administrator,帐户管理员
application data,应用程序数据
parent container,父容器
firewall rule,防火墙规则
write property,写入属性
MMC snap-in,MMC 管理单元
Microsoft PowerPoint for iPad,Microsoft PowerPoint for iPad
Assigned,已分配
Inherited,继承
Assigned At,分配在
Assigned To,分配到
job title,职务
Sourced From,源自
filled map,着色地图
shell extension,shell 扩展
hardware acceleration,硬件加速
Windows Insider Program,Windows 预览体验计划
Microsoft Azure Active Directory Sync Services,Microsoft Azure Active Directory 同步服务
AADSync,AADSync
Microsoft Azure Active Directory Synchronization Tool,Microsoft Azure Active Directory 同步工具
Azure AD App,Azure AD 应用
post list,帖子列表
single post pane,单帖窗格
publishing action,发布操作
private message,私人消息
Security and maintenance,安全和维护
Windows 10,Windows 10
Windows 10 Technical Preview,Windows 10 Technical Preview
aspect,纵横比
cylindrical projection,圆柱投影
planar projection,平面投影
spherical projection,球面投影
scan,扫描
patch,修补
rotate mode,旋转模式
scale mode,缩放模式
move mode,移动模式
card,卡片
Header,标题
Slideshow,幻灯片
Stack,堆叠
Add content,添加内容
Standard_G1 VM (Non-Windows),Standard_G1 VM (非 Windows)
Share,共享
Group,组
Background,背景
Block Quote,块引用
Grid,网格
Showcase,展示
Layout Gallery,版式库
period,经期
Azure AD Sync,Azure AD Sync
AAD Sync,AAD Sync
AD Sync,AD Sync
ADSync,ADSync
Azure Application,Azure 应用程序
Azure App,Azure 应用
preview instance,预览实例
service instance,服务实例
battery saver,节电模式
Contact Support,联系支持人员
dock,扩展坞
Get Started,入门
Manager,管理人员
Responder,回应者
Reader,读者
access token,访问令牌
social profile,社区个人资料
Lumia Moments,Lumia 精彩瞬间
moment,短片
Lumia Refocus,Lumia 再对焦
Lumia Selfie,Lumia 自拍
selfie,自拍
rich capture,连拍
Start,开始
Start screen,“开始”屏幕
Start,“开始”屏幕
Start menu,“开始”菜单
Start,“开始”菜单
Office for iPhone,Office for iPhone
vignette,晕影
Windows Insider Hub,Windows 会员中心
Insider Hub,会员中心
chit chat,闲聊
greeting,问候语
"""knock knock""",“咚咚”
planner,规划器
tip,提示
interest,兴趣
personality,个性
fill rate,填充率
jump list,跳转列表
Microsoft Office for iPhone,Microsoft Office for iPhone
production instance,生产实例
stream,流
Azure Authenticator,Azure Authenticator
direct message,直接消息
E-reader,电子阅读器
Fiction,小说
Nonfiction,非小说
Reference,参考
Accounting & finance,会计和财务
Collaboration,协作
CRM,CRM
Data & analytics,数据与分析
File management,文件管理
Legal & HR,法务与人力资源
Inventory & logistics,库存与物流
Project management,项目管理
Remote desktop,远程桌面
Sales & marketing,销售与市场营销
Time & expenses,时间与费用
Developer tools,开发人员工具
Database,数据库
Design tools,设计工具
Development kits,开发工具包
Networking,网络
Reference & training,参考与培训
Servers,服务器
Utilities,实用程序
Web hosting,Web 托管
